$id,$type,BattingFirstTeamId,BowlingFirstTeamId,FirstInningsOvers,SecondInningsOvers,PitchCondition,Id,TimeStamp,BattingTeamId,BowlingTeamId,StrikerId,NonStrikerId,BowlerId,KeeperId,NewFielderId,NewBatsmanId,BatsmanId,NewKeeperId
73855647,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,d2df5984-b467-4d1f-afe2-9a734187f919,2021-02-18T07:08:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109543605,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,1f6454a6-6d80-4d2d-a8fe-2138d50ec4d4,2021-02-18T07:09:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127464081,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,0b3227ba-36d6-40db-a1ea-851716ff1a6d,2021-02-18T07:09:09,NA,NA,NA,NA,198555,NA,NA,NA,NA,NA
1014506146,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,2f3321ad-323d-4eb7-8577-7372a28e2795,2021-02-18T07:09:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
803033197,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,980523d5-377a-4f7b-80ad-09b2e3444aee,2021-02-18T07:10:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295496387,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,66a4327e-d28f-4825-9542-d42946e299d2,2021-02-18T07:10:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704627839,live_scoring_core.events.outdoor_cricket.FielderChanged,NA,NA,NA,NA,NA,7e4b9c8d-8da4-43a9-8f82-8ddc28eb5ee4,2021-02-18T07:10:49,NA,NA,NA,NA,NA,NA,239863,NA,NA,NA
547438179,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,12dbca13-245a-4a43-a3dc-88a152bee77d,2021-02-18T07:10:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380089294,live_scoring_core.events.outdoor_cricket.NewBatsmanSelected,NA,NA,NA,NA,NA,216982fd-d156-4409-a6b6-3bf16f64d335,2021-02-18T07:10:57,NA,NA,NA,NA,NA,NA,NA,211993,NA,NA
200973937,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,fadb2b25-cf08-4a71-9283-ac49f42cc530,2021-02-18T07:11:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
