$id,$type,BattingFirstTeamId,BowlingFirstTeamId,FirstInningsOvers,SecondInningsOvers,PitchCondition,Id,TimeStamp,BattingTeamId,BowlingTeamId,StrikerId,NonStrikerId,BowlerId,KeeperId,NewBowlerId,BatsmanId,NewBatsmanId,NewFielderId,NewKeeperId
17966417,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,48609167-4788-47b9-a7c0-d7076f14fd2b,2021-02-25T07:14:08,NA,NA,NA,NA,264833,NA,NA,NA,NA,NA,NA
226021988,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,45ec31e7-fe99-4ce3-8be0-5609788bc507,2021-02-25T07:14:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276208984,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,c3a882c2-9a7f-49c1-8410-65caed35903f,2021-02-25T07:15:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
758550813,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,332e4278-a9b7-4c88-9bde-da3940c293bc,2021-02-25T07:15:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1032259412,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,32cb1f7a-a294-47e7-bc62-239e8a930769,2021-02-25T07:16:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506465847,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,66bc3004-9557-4f35-a11a-644b1b011087,2021-02-25T07:16:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
973284996,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,ed656b46-98b9-4877-a38f-032cef382c7f,2021-02-25T07:16:44,NA,NA,NA,NA,244413,NA,NA,NA,NA,NA,NA
770668729,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,4c93ba52-d431-460b-9a52-6b592f0d6243,2021-02-25T07:17:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820184267,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,52f28297-21fc-4000-9528-15dd7a2ef27e,2021-02-25T07:17:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
934057623,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,8c7561d8-ea20-4a67-87f5-37a3b6f362a7,2021-02-25T07:18:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931776016,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,bd7ea89b-22c9-45e6-91b3-aca9cccfcb54,2021-02-25T07:18:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387224062,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,87bd6b4a-fdc1-47bd-b5b1-4d2f199ef272,2021-02-25T07:18:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
831404780,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,c770bf53-2baf-452f-8b22-236d9d30e87d,2021-02-25T07:18:52,NA,NA,NA,NA,244414,NA,NA,NA,NA,NA,NA
329494948,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,1a31dae9-40fa-490c-8015-f613119f514d,2021-02-25T07:19:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804522677,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,c02525f1-e1ac-4863-9935-2f1b61fd0541,2021-02-25T07:19:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888384993,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,76c22df9-4e3d-4311-89f8-c879a7150b7f,2021-02-25T07:20:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289151632,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,cc9a7fe7-757c-4be6-9520-1034090bfb88,2021-02-25T07:20:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1043840016,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,3e5e60a6-3392-4c18-942c-f6a78291e6dc,2021-02-25T07:21:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666756700,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,9aedff1c-2a20-415e-95b3-81c678de4726,2021-02-25T07:21:20,NA,NA,NA,NA,244413,NA,NA,NA,NA,NA,NA
542229608,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,021a7738-7f82-4b54-991c-6a6b3d3c23d8,2021-02-25T07:21:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771685529,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,605d2d82-7d8f-4cb1-b415-760724215215,2021-02-25T07:22:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
983501378,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,aed83bcc-f67d-4b89-93c7-f8ebd2a37f38,2021-02-25T07:22:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354470998,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,d0b5d7a0-b7de-4687-ac2a-220e85987821,2021-02-25T07:22:55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17697885,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,41c14975-1d5f-4a02-9072-82ede791c57b,2021-02-25T07:23:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
859507389,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,6a7ea030-8be2-4d3f-bf85-994313391f3a,2021-02-25T07:23:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259719567,live_scoring_core.events.outdoor_cricket.NewBatsmanSelected,NA,NA,NA,NA,NA,a8dfe6a8-9dc6-41ac-83e3-48b685b46e77,2021-02-25T07:23:52,NA,NA,NA,NA,NA,NA,NA,NA,242570,NA,NA
892011643,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,fed9e048-deae-453d-bf47-71518e40b683,2021-02-25T07:24:27,NA,NA,NA,NA,244414,NA,NA,NA,NA,NA,NA
233417529,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,37f15b88-56c8-4f7d-a996-9697af8643db,2021-02-25T07:26:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679794902,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,5daeddc2-5457-4fb3-922f-6096e6a0fabd,2021-02-25T07:26:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143869935,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,9ca045a0-dabf-4f9b-b722-f2a4075016b3,2021-02-25T07:27:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660227942,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,ba01041e-5301-49cf-b715-fd7072d08a4b,2021-02-25T07:27:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892389021,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,fa1d2c59-13df-4d53-96ce-69e4796a54c8,2021-02-25T07:27:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807782033,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,b980dbb7-3dc6-4e67-bae7-a654c72f7f06,2021-02-25T07:28:05,NA,NA,NA,NA,244413,NA,NA,NA,NA,NA,NA
967314265,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,92a746ca-6603-4565-8b8a-c76d8cd253b4,2021-02-25T07:28:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562099331,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,3c474b63-484e-4096-92a3-3d33ce60d113,2021-02-25T07:28:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
590387172,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,bcd51b1e-3d98-4eaf-b8a2-ffae9277fcdd,2021-02-25T07:29:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
960246963,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,97f924ad-4221-49c8-a13a-cb0f3f51bce7,2021-02-25T07:29:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019699233,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,96208ec3-868f-4527-b99f-4f4840b3e562,2021-02-25T07:30:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850002688,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,eaacf4ac-cf9a-418d-8010-ad90604fd8a9,2021-02-25T07:31:07,NA,NA,NA,NA,245620,NA,NA,NA,NA,NA,NA
874253804,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,0674cc2f-3e17-4e85-b736-1d52635c052d,2021-02-25T07:31:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760603358,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,953101db-b19b-4bdc-969e-caed2f0237fc,2021-02-25T07:32:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334664406,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,22765960-b433-4b8e-abdb-0c3b203f8cd6,2021-02-25T07:32:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637142582,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,5ae5394b-3f23-4e15-9dc2-21f867b78c10,2021-02-25T07:32:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289846487,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,c5e19d93-8c67-400a-836f-268ed5661809,2021-02-25T07:33:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
943068093,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,e7656c32-f6a9-40e1-9ebd-025d6bc20c32,2021-02-25T07:33:32,NA,NA,NA,NA,244414,NA,NA,NA,NA,NA,NA
176201245,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,47f21bbf-9d53-4ba5-8a23-c0927e495423,2021-02-25T07:34:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173132302,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,1f77da83-9bda-4e72-a1c9-c8cbcc695cca,2021-02-25T07:34:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
761236046,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,a54ca4c2-de87-49cd-b9bf-7375a5b45b03,2021-02-25T07:34:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764057351,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,ee0e2c4a-8116-44a2-b4ab-fe2917a7f647,2021-02-25T07:35:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667040878,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,0b5976af-bc22-4df3-82e3-02d64d55eeaa,2021-02-25T07:35:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
